,param,step,step_range,simulation,simulation_delta,actual base level,model base level
0,Aminoglycosides,0.0,-1.0,0.3553693521979813,0.07922728408955515,0.32925885811542627,0.3292812898978678
0,Aminoglycosides,0.1,-0.9,0.3467398244427987,0.05302012316079674,0.32925885811542627,0.3292812898978678
0,Aminoglycosides,0.2,-0.8,0.3436642930140795,0.04367998898653758,0.32925885811542627,0.3292812898978678
0,Aminoglycosides,0.3,-0.7,0.34373924757528695,0.04390761977974389,0.32925885811542627,0.3292812898978678
0,Aminoglycosides,0.4,-0.6,0.3433012712311766,0.04257752190431896,0.32925885811542627,0.3292812898978678
0,Aminoglycosides,0.5,-0.5,0.3450819690076539,0.047985353539786724,0.32925885811542627,0.3292812898978678
0,Aminoglycosides,0.6,-0.4,0.340058683355698,0.03273005114008454,0.32925885811542627,0.3292812898978678
0,Aminoglycosides,0.7,-0.30000000000000004,0.3382559097923994,0.027255177168782563,0.32925885811542627,0.3292812898978678
0,Aminoglycosides,0.8,-0.19999999999999996,0.33157452306446755,0.00696435915721505,0.32925885811542627,0.3292812898978678
0,Aminoglycosides,0.9,-0.09999999999999998,0.3295508378735017,0.0008185948728443027,0.32925885811542627,0.3292812898978678
0,Aminoglycosides,1.0,0.0,0.32928128989786776,0.0,0.32925885811542627,0.3292812898978678
0,Aminoglycosides,1.1,0.10000000000000009,0.33531449578871475,0.018322346504164644,0.32925885811542627,0.3292812898978678
0,Aminoglycosides,1.2,0.19999999999999996,0.33640254335541836,0.021626656831183366,0.32925885811542627,0.3292812898978678
0,Aminoglycosides,1.3,0.30000000000000004,0.34052819207391183,0.03415591022354314,0.32925885811542627,0.3292812898978678
0,Aminoglycosides,1.4,0.3999999999999999,0.3418082255461038,0.03804326584155904,0.32925885811542627,0.3292812898978678
0,Aminoglycosides,1.5,0.5,0.3446490666050341,0.04667066480434667,0.32925885811542627,0.3292812898978678
0,Aminoglycosides,1.6,0.6000000000000001,0.34673630893972546,0.05300944686918485,0.32925885811542627,0.3292812898978678
0,Aminoglycosides,1.7,0.7,0.34863221281255563,0.058767149875688096,0.32925885811542627,0.3292812898978678
0,Aminoglycosides,1.8,0.8,0.34979761444496227,0.062306378092293,0.32925885811542627,0.3292812898978678
0,Aminoglycosides,1.9,0.8999999999999999,0.35001561454193897,0.06296842632784361,0.32925885811542627,0.3292812898978678
0,Aminoglycosides,2.0,1.0,0.34889400367638823,0.05956218704258509,0.32925885811542627,0.3292812898978678
0,Carbapenems,0.0,-1.0,0.3288099484110611,-0.0014314250498498327,0.32925885811542627,0.3292812898978678
0,Carbapenems,0.1,-0.9,0.33161141046958575,0.007076383150833587,0.32925885811542627,0.3292812898978678
0,Carbapenems,0.2,-0.8,0.3305957505048793,0.003991907974544517,0.32925885811542627,0.3292812898978678
0,Carbapenems,0.3,-0.7,0.3316266788965308,0.007122752098640328,0.32925885811542627,0.3292812898978678
0,Carbapenems,0.4,-0.6,0.3319274796930321,0.00803625919949802,0.32925885811542627,0.3292812898978678
0,Carbapenems,0.5,-0.5,0.33065751293798784,0.004179475367540375,0.32925885811542627,0.3292812898978678
0,Carbapenems,0.6,-0.4,0.3300569277191472,0.0023555478099590577,0.32925885811542627,0.3292812898978678
0,Carbapenems,0.7,-0.30000000000000004,0.3303889493133414,0.0033638698871023553,0.32925885811542627,0.3292812898978678
0,Carbapenems,0.8,-0.19999999999999996,0.33292941982288093,0.011079068373865741,0.32925885811542627,0.3292812898978678
0,Carbapenems,0.9,-0.09999999999999998,0.330188480495038,0.002755062692604282,0.32925885811542627,0.3292812898978678
0,Carbapenems,1.0,0.0,0.32928128989786776,0.0,0.32925885811542627,0.3292812898978678
0,Carbapenems,1.1,0.10000000000000009,0.3296063936902354,0.0009873132860616085,0.32925885811542627,0.3292812898978678
0,Carbapenems,1.2,0.19999999999999996,0.33042592639577617,0.0034761662233024904,0.32925885811542627,0.3292812898978678
0,Carbapenems,1.3,0.30000000000000004,0.3274892297318908,-0.005442338271126168,0.32925885811542627,0.3292812898978678
0,Carbapenems,1.4,0.3999999999999999,0.33285816047105093,0.010862659625430204,0.32925885811542627,0.3292812898978678
0,Carbapenems,1.5,0.5,0.33551270823972296,0.018924301298102852,0.32925885811542627,0.3292812898978678
0,Carbapenems,1.6,0.6000000000000001,0.3462923230473331,0.051661098493454016,0.32925885811542627,0.3292812898978678
0,Carbapenems,1.7,0.7,0.34763811638906217,0.055748161387754847,0.32925885811542627,0.3292812898978678
0,Carbapenems,1.8,0.8,0.355359349393233,0.07919690640015964,0.32925885811542627,0.3292812898978678
0,Carbapenems,1.9,0.8999999999999999,0.3542801493818646,0.07591946536576866,0.32925885811542627,0.3292812898978678
0,Carbapenems,2.0,1.0,0.36270081382043545,0.10149232570406097,0.32925885811542627,0.3292812898978678
0,Cephalosporin 1,0.0,-1.0,0.34847868248592834,0.05830089099206015,0.32925885811542627,0.3292812898978678
0,Cephalosporin 1,0.1,-0.9,0.3462724768809709,0.05160082733025395,0.32925885811542627,0.3292812898978678
0,Cephalosporin 1,0.2,-0.8,0.34373124340994304,0.04388331179265359,0.32925885811542627,0.3292812898978678
0,Cephalosporin 1,0.3,-0.7,0.3450188296604461,0.04779360457273363,0.32925885811542627,0.3292812898978678
0,Cephalosporin 1,0.4,-0.6,0.3399917133262863,0.03252666870850929,0.32925885811542627,0.3292812898978678
0,Cephalosporin 1,0.5,-0.5,0.3380774164871177,0.026713107786896062,0.32925885811542627,0.3292812898978678
0,Cephalosporin 1,0.6,-0.4,0.3356484580344426,0.01933656217925317,0.32925885811542627,0.3292812898978678
0,Cephalosporin 1,0.7,-0.30000000000000004,0.3346744415482494,0.016378554797493727,0.32925885811542627,0.3292812898978678
0,Cephalosporin 1,0.8,-0.19999999999999996,0.3323914557980772,0.009445316195080933,0.32925885811542627,0.3292812898978678
0,Cephalosporin 1,0.9,-0.09999999999999998,0.33124396231195913,0.0059604735352565275,0.32925885811542627,0.3292812898978678
0,Cephalosporin 1,1.0,0.0,0.32928128989786776,0.0,0.32925885811542627,0.3292812898978678
0,Cephalosporin 1,1.1,0.10000000000000009,0.3285846602636846,-0.0021156064907278394,0.32925885811542627,0.3292812898978678
0,Cephalosporin 1,1.2,0.19999999999999996,0.33068901144086205,0.004275133711456602,0.32925885811542627,0.3292812898978678
0,Cephalosporin 1,1.3,0.30000000000000004,0.335905712619562,0.0201178230434802,0.32925885811542627,0.3292812898978678
0,Cephalosporin 1,1.4,0.3999999999999999,0.33460151792342957,0.01615709178985525,0.32925885811542627,0.3292812898978678
0,Cephalosporin 1,1.5,0.5,0.33947235227309963,0.03094941221346903,0.32925885811542627,0.3292812898978678
0,Cephalosporin 1,1.6,0.6000000000000001,0.3465709565443327,0.05250728534204785,0.32925885811542627,0.3292812898978678
0,Cephalosporin 1,1.7,0.7,0.34329620924843274,0.04256214908205669,0.32925885811542627,0.3292812898978678
0,Cephalosporin 1,1.8,0.8,0.3465136430491456,0.052333229004972504,0.32925885811542627,0.3292812898978678
0,Cephalosporin 1,1.9,0.8999999999999999,0.34626487503768083,0.05157774116191294,0.32925885811542627,0.3292812898978678
0,Cephalosporin 1,2.0,1.0,0.34728754474399953,0.054683504342796674,0.32925885811542627,0.3292812898978678
0,Cephalosporin 3,0.0,-1.0,0.3476769470160832,0.055866086785317126,0.32925885811542627,0.3292812898978678
0,Cephalosporin 3,0.1,-0.9,0.34140937259122706,0.036831982458283674,0.32925885811542627,0.3292812898978678
0,Cephalosporin 3,0.2,-0.8,0.3278865488712989,-0.004235712958368887,0.32925885811542627,0.3292812898978678
0,Cephalosporin 3,0.3,-0.7,0.3216124642959375,-0.023289588073190814,0.32925885811542627,0.3292812898978678
0,Cephalosporin 3,0.4,-0.6,0.32392402960701755,-0.016269555711810546,0.32925885811542627,0.3292812898978678
0,Cephalosporin 3,0.5,-0.5,0.32178571329278716,-0.022763445221577805,0.32925885811542627,0.3292812898978678
0,Cephalosporin 3,0.6,-0.4,0.32345863134310787,-0.017682931686054393,0.32925885811542627,0.3292812898978678
0,Cephalosporin 3,0.7,-0.30000000000000004,0.3255406561583198,-0.011359994795659967,0.32925885811542627,0.3292812898978678
0,Cephalosporin 3,0.8,-0.19999999999999996,0.32456169204375307,-0.014333027714931945,0.32925885811542627,0.3292812898978678
0,Cephalosporin 3,0.9,-0.09999999999999998,0.3302274161553905,0.002873307067693398,0.32925885811542627,0.3292812898978678
0,Cephalosporin 3,1.0,0.0,0.32928128989786776,0.0,0.32925885811542627,0.3292812898978678
0,Cephalosporin 3,1.1,0.10000000000000009,0.33344318402006984,0.012639327680880275,0.32925885811542627,0.3292812898978678
0,Cephalosporin 3,1.2,0.19999999999999996,0.3413021459485685,0.03650634402710584,0.32925885811542627,0.3292812898978678
0,Cephalosporin 3,1.3,0.30000000000000004,0.34315302763319877,0.042127318377650935,0.32925885811542627,0.3292812898978678
0,Cephalosporin 3,1.4,0.3999999999999999,0.3472565795621985,0.05458946565079992,0.32925885811542627,0.3292812898978678
0,Cephalosporin 3,1.5,0.5,0.35140385146733655,0.06718438686975037,0.32925885811542627,0.3292812898978678
0,Cephalosporin 3,1.6,0.6000000000000001,0.35702974083587824,0.0842697468374749,0.32925885811542627,0.3292812898978678
0,Cephalosporin 3,1.7,0.7,0.36152305693945924,0.09791557562104969,0.32925885811542627,0.3292812898978678
0,Cephalosporin 3,1.8,0.8,0.37138301352221625,0.12785944697133278,0.32925885811542627,0.3292812898978678
0,Cephalosporin 3,1.9,0.8999999999999999,0.37858088223447134,0.14971877798430233,0.32925885811542627,0.3292812898978678
0,Cephalosporin 3,2.0,1.0,0.38923165181974767,0.18206428291286936,0.32925885811542627,0.3292812898978678
0,Cephalosporins  inhibitor,0.0,-1.0,0.324672020645913,-0.013997968889712498,0.32925885811542627,0.3292812898978678
0,Cephalosporins  inhibitor,0.1,-0.9,0.3235939806789991,-0.017271886965192218,0.32925885811542627,0.3292812898978678
0,Cephalosporins  inhibitor,0.2,-0.8,0.32340821652670726,-0.017836037307136787,0.32925885811542627,0.3292812898978678
0,Cephalosporins  inhibitor,0.3,-0.7,0.3244752543414494,-0.014595531856392507,0.32925885811542627,0.3292812898978678
0,Cephalosporins  inhibitor,0.4,-0.6,0.3284763207013285,-0.002444624766833714,0.32925885811542627,0.3292812898978678
0,Cephalosporins  inhibitor,0.5,-0.5,0.32720510196375524,-0.006305210766018532,0.32925885811542627,0.3292812898978678
0,Cephalosporins  inhibitor,0.6,-0.4,0.33120702276938535,0.005848291204504585,0.32925885811542627,0.3292812898978678
0,Cephalosporins  inhibitor,0.7,-0.30000000000000004,0.332368089040381,0.009374353287642467,0.32925885811542627,0.3292812898978678
0,Cephalosporins  inhibitor,0.8,-0.19999999999999996,0.3315323055017685,0.006836147916569724,0.32925885811542627,0.3292812898978678
0,Cephalosporins  inhibitor,0.9,-0.09999999999999998,0.32775705266201877,-0.004628982218582101,0.32925885811542627,0.3292812898978678
0,Cephalosporins  inhibitor,1.0,0.0,0.32928128989786776,0.0,0.32925885811542627,0.3292812898978678
0,Cephalosporins  inhibitor,1.1,0.10000000000000009,0.33503210090210195,0.017464736626906063,0.32925885811542627,0.3292812898978678
0,Cephalosporins  inhibitor,1.2,0.19999999999999996,0.33835685838328755,0.027561749676802805,0.32925885811542627,0.3292812898978678
0,Cephalosporins  inhibitor,1.3,0.30000000000000004,0.3414844697576609,0.0370600463317492,0.32925885811542627,0.3292812898978678
0,Cephalosporins  inhibitor,1.4,0.3999999999999999,0.3419114645752565,0.038356794220850476,0.32925885811542627,0.3292812898978678
0,Cephalosporins  inhibitor,1.5,0.5,0.34489456653341677,0.04741622774981158,0.32925885811542627,0.3292812898978678
0,Cephalosporins  inhibitor,1.6,0.6000000000000001,0.3518477259658552,0.06853239695151458,0.32925885811542627,0.3292812898978678
0,Cephalosporins  inhibitor,1.7,0.7,0.35184965027166826,0.06853824090886085,0.32925885811542627,0.3292812898978678
0,Cephalosporins  inhibitor,1.8,0.8,0.3580808517842365,0.08746188371438102,0.32925885811542627,0.3292812898978678
0,Cephalosporins  inhibitor,1.9,0.8999999999999999,0.36096652456798733,0.09622543291162189,0.32925885811542627,0.3292812898978678
0,Cephalosporins  inhibitor,2.0,1.0,0.3650323768999707,0.10857308963163903,0.32925885811542627,0.3292812898978678
0,Fluoroquinolones,0.0,-1.0,0.3657589024298978,0.11077948748118716,0.32925885811542627,0.3292812898978678
0,Fluoroquinolones,0.1,-0.9,0.35827969090009754,0.08806574163756498,0.32925885811542627,0.3292812898978678
0,Fluoroquinolones,0.2,-0.8,0.34754470245997315,0.055464471023452644,0.32925885811542627,0.3292812898978678
0,Fluoroquinolones,0.3,-0.7,0.34727830925404113,0.054655456924854295,0.32925885811542627,0.3292812898978678
0,Fluoroquinolones,0.4,-0.6,0.34573543949419094,0.04996988927438517,0.32925885811542627,0.3292812898978678
0,Fluoroquinolones,0.5,-0.5,0.3408085932297503,0.03500746530559917,0.32925885811542627,0.3292812898978678
0,Fluoroquinolones,0.6,-0.4,0.33571021413112073,0.019524110329035116,0.32925885811542627,0.3292812898978678
0,Fluoroquinolones,0.7,-0.30000000000000004,0.334789139805783,0.01672688390410393,0.32925885811542627,0.3292812898978678
0,Fluoroquinolones,0.8,-0.19999999999999996,0.3278921567147303,-0.004218682402417406,0.32925885811542627,0.3292812898978678
0,Fluoroquinolones,0.9,-0.09999999999999998,0.33019483535265254,0.00277436186874791,0.32925885811542627,0.3292812898978678
0,Fluoroquinolones,1.0,0.0,0.32928128989786776,0.0,0.32925885811542627,0.3292812898978678
0,Fluoroquinolones,1.1,0.10000000000000009,0.3301553116757701,0.0026543317361682472,0.32925885811542627,0.3292812898978678
0,Fluoroquinolones,1.2,0.19999999999999996,0.3320138480281127,0.008298552678448479,0.32925885811542627,0.3292812898978678
0,Fluoroquinolones,1.3,0.30000000000000004,0.3348662658298434,0.016961109250112294,0.32925885811542627,0.3292812898978678
0,Fluoroquinolones,1.4,0.3999999999999999,0.33691558532924304,0.02318472280566919,0.32925885811542627,0.3292812898978678
0,Fluoroquinolones,1.5,0.5,0.33655828411697286,0.022099628622574308,0.32925885811542627,0.3292812898978678
0,Fluoroquinolones,1.6,0.6000000000000001,0.33817687894014214,0.027015167017334862,0.32925885811542627,0.3292812898978678
0,Fluoroquinolones,1.7,0.7,0.3395846214543159,0.03129036441652633,0.32925885811542627,0.3292812898978678
0,Fluoroquinolones,1.8,0.8,0.33828760244815215,0.027351425138907315,0.32925885811542627,0.3292812898978678
0,Fluoroquinolones,1.9,0.8999999999999999,0.3400348070307022,0.032657540718969535,0.32925885811542627,0.3292812898978678
0,Fluoroquinolones,2.0,1.0,0.34085428106322657,0.03514621547112018,0.32925885811542627,0.3292812898978678
0,Imidazole derivatives,0.0,-1.0,0.3425370535160902,0.040256656010834835,0.32925885811542627,0.3292812898978678
0,Imidazole derivatives,0.1,-0.9,0.34366282197205006,0.04367552155375409,0.32925885811542627,0.3292812898978678
0,Imidazole derivatives,0.2,-0.8,0.3440717430781493,0.04491738107825394,0.32925885811542627,0.3292812898978678
0,Imidazole derivatives,0.3,-0.7,0.343075142207226,0.041890786790943046,0.32925885811542627,0.3292812898978678
0,Imidazole derivatives,0.4,-0.6,0.3454993923312593,0.049253033594535145,0.32925885811542627,0.3292812898978678
0,Imidazole derivatives,0.5,-0.5,0.3459043364151387,0.050482815232006706,0.32925885811542627,0.3292812898978678
0,Imidazole derivatives,0.6,-0.4,0.3400146898467241,0.032596446497720866,0.32925885811542627,0.3292812898978678
0,Imidazole derivatives,0.7,-0.30000000000000004,0.3344477350304499,0.015690065883137816,0.32925885811542627,0.3292812898978678
0,Imidazole derivatives,0.8,-0.19999999999999996,0.3328204502541412,0.010748136820561971,0.32925885811542627,0.3292812898978678
0,Imidazole derivatives,0.9,-0.09999999999999998,0.33237584658496505,0.00939791230791509,0.32925885811542627,0.3292812898978678
0,Imidazole derivatives,1.0,0.0,0.32928128989786776,0.0,0.32925885811542627,0.3292812898978678
0,Imidazole derivatives,1.1,0.10000000000000009,0.33033503040803713,0.0032001226382956105,0.32925885811542627,0.3292812898978678
0,Imidazole derivatives,1.2,0.19999999999999996,0.3423144148442448,0.039580520807664055,0.32925885811542627,0.3292812898978678
0,Imidazole derivatives,1.3,0.30000000000000004,0.34609282578373995,0.05105524183012822,0.32925885811542627,0.3292812898978678
0,Imidazole derivatives,1.4,0.3999999999999999,0.3654499468861561,0.10984121508849376,0.32925885811542627,0.3292812898978678
0,Imidazole derivatives,1.5,0.5,0.3794374962301326,0.15232024372785258,0.32925885811542627,0.3292812898978678
0,Imidazole derivatives,1.6,0.6000000000000001,0.37777916477866186,0.14728402848469324,0.32925885811542627,0.3292812898978678
0,Imidazole derivatives,1.7,0.7,0.37695756780095563,0.14478890652388876,0.32925885811542627,0.3292812898978678
0,Imidazole derivatives,1.8,0.8,0.3822981355720389,0.1610077684359632,0.32925885811542627,0.3292812898978678
0,Imidazole derivatives,1.9,0.8999999999999999,0.40134090491352087,0.21883908143704023,0.32925885811542627,0.3292812898978678
0,Imidazole derivatives,2.0,1.0,0.39728261070485343,0.20651437811142404,0.32925885811542627,0.3292812898978678
0,Macrolides,0.0,-1.0,0.36867143333456376,0.11962460256674023,0.32925885811542627,0.3292812898978678
0,Macrolides,0.1,-0.9,0.361931463650404,0.09915587297007766,0.32925885811542627,0.3292812898978678
0,Macrolides,0.2,-0.8,0.35871313901460905,0.08938208765481348,0.32925885811542627,0.3292812898978678
0,Macrolides,0.3,-0.7,0.35522484577935787,0.0787884300670012,0.32925885811542627,0.3292812898978678
0,Macrolides,0.4,-0.6,0.35063851199734497,0.06486011429954464,0.32925885811542627,0.3292812898978678
0,Macrolides,0.5,-0.5,0.3483768728332864,0.05799170351082328,0.32925885811542627,0.3292812898978678
0,Macrolides,0.6,-0.4,0.34138810253852775,0.036767387070231417,0.32925885811542627,0.3292812898978678
0,Macrolides,0.7,-0.30000000000000004,0.3366108775921649,0.02225935064992779,0.32925885811542627,0.3292812898978678
0,Macrolides,0.8,-0.19999999999999996,0.3367671296365963,0.022733875165061423,0.32925885811542627,0.3292812898978678
0,Macrolides,0.9,-0.09999999999999998,0.33673189664095277,0.022626875475967534,0.32925885811542627,0.3292812898978678
0,Macrolides,1.0,0.0,0.32928128989786776,0.0,0.32925885811542627,0.3292812898978678
0,Macrolides,1.1,0.10000000000000009,0.3321905741363256,0.008835255229230343,0.32925885811542627,0.3292812898978678
0,Macrolides,1.2,0.19999999999999996,0.3301602697373017,0.0026693889583175867,0.32925885811542627,0.3292812898978678
0,Macrolides,1.3,0.30000000000000004,0.33126818615022097,0.006034039325372831,0.32925885811542627,0.3292812898978678
0,Macrolides,1.4,0.3999999999999999,0.3317231634623594,0.007415767732351419,0.32925885811542627,0.3292812898978678
0,Macrolides,1.5,0.5,0.33166796770552287,0.007248142791214773,0.32925885811542627,0.3292812898978678
0,Macrolides,1.6,0.6000000000000001,0.33326588524078654,0.01210088597549741,0.32925885811542627,0.3292812898978678
0,Macrolides,1.7,0.7,0.3335111748182927,0.012845810102775301,0.32925885811542627,0.3292812898978678
0,Macrolides,1.8,0.8,0.33156301867941435,0.006929421292823257,0.32925885811542627,0.3292812898978678
0,Macrolides,1.9,0.8999999999999999,0.3323475514650255,0.009311982372605332,0.32925885811542627,0.3292812898978678
0,Macrolides,2.0,1.0,0.33267779105764095,0.01031489265857366,0.32925885811542627,0.3292812898978678
0,Penicillins inhibitor,0.0,-1.0,0.35074270793173196,0.0651765487207634,0.32925885811542627,0.3292812898978678
0,Penicillins inhibitor,0.1,-0.9,0.3474166957840192,0.055075725352559335,0.32925885811542627,0.3292812898978678
0,Penicillins inhibitor,0.2,-0.8,0.3460113484295812,0.050807801855072166,0.32925885811542627,0.3292812898978678
0,Penicillins inhibitor,0.3,-0.7,0.34386604303837937,0.04429268709751266,0.32925885811542627,0.3292812898978678
0,Penicillins inhibitor,0.4,-0.6,0.3387009058816188,0.028606593428593063,0.32925885811542627,0.3292812898978678
0,Penicillins inhibitor,0.5,-0.5,0.3374623973122056,0.024845345500424276,0.32925885811542627,0.3292812898978678
0,Penicillins inhibitor,0.6,-0.4,0.33560478627580864,0.01920393466601822,0.32925885811542627,0.3292812898978678
0,Penicillins inhibitor,0.7,-0.30000000000000004,0.33407744560604435,0.014565527575721715,0.32925885811542627,0.3292812898978678
0,Penicillins inhibitor,0.8,-0.19999999999999996,0.3343450253227529,0.015378145009258715,0.32925885811542627,0.3292812898978678
0,Penicillins inhibitor,0.9,-0.09999999999999998,0.3324649317390231,0.009668456541040538,0.32925885811542627,0.3292812898978678
0,Penicillins inhibitor,1.0,0.0,0.32928128989786776,0.0,0.32925885811542627,0.3292812898978678
0,Penicillins inhibitor,1.1,0.10000000000000009,0.32769977427063735,-0.004802931948307609,0.32925885811542627,0.3292812898978678
0,Penicillins inhibitor,1.2,0.19999999999999996,0.33033218842520967,0.003191491771876498,0.32925885811542627,0.3292812898978678
0,Penicillins inhibitor,1.3,0.30000000000000004,0.3305898961937437,0.003974128916592212,0.32925885811542627,0.3292812898978678
0,Penicillins inhibitor,1.4,0.3999999999999999,0.3308783466544892,0.004850129070852471,0.32925885811542627,0.3292812898978678
0,Penicillins inhibitor,1.5,0.5,0.33950946511565966,0.031062120841923058,0.32925885811542627,0.3292812898978678
0,Penicillins inhibitor,1.6,0.6000000000000001,0.34262123769928193,0.04051231640143227,0.32925885811542627,0.3292812898978678
0,Penicillins inhibitor,1.7,0.7,0.35522520878979863,0.07878953249963838,0.32925885811542627,0.3292812898978678
0,Penicillins inhibitor,1.8,0.8,0.3581514449648532,0.0876762693560269,0.32925885811542627,0.3292812898978678
0,Penicillins inhibitor,1.9,0.8999999999999999,0.3584847870588164,0.08868860168157933,0.32925885811542627,0.3292812898978678
0,Penicillins inhibitor,2.0,1.0,0.36040622114699183,0.09452383783718177,0.32925885811542627,0.3292812898978678
0,Penicillins semisynthetic,0.0,-1.0,0.4623255092770617,0.4040442729693505,0.32925885811542627,0.3292812898978678
0,Penicillins semisynthetic,0.1,-0.9,0.4451026496250634,0.3517398749352556,0.32925885811542627,0.3292812898978678
0,Penicillins semisynthetic,0.2,-0.8,0.43487613366962297,0.32068279313564174,0.32925885811542627,0.3292812898978678
0,Penicillins semisynthetic,0.3,-0.7,0.4253715486698695,0.2918181558442199,0.32925885811542627,0.3292812898978678
0,Penicillins semisynthetic,0.4,-0.6,0.41527650043452696,0.2611603306198542,0.32925885811542627,0.3292812898978678
0,Penicillins semisynthetic,0.5,-0.5,0.4063220243948348,0.23396632866951705,0.32925885811542627,0.3292812898978678
0,Penicillins semisynthetic,0.6,-0.4,0.3868025465445226,0.17468729141730477,0.32925885811542627,0.3292812898978678
0,Penicillins semisynthetic,0.7,-0.30000000000000004,0.3742285548275283,0.13650112019301708,0.32925885811542627,0.3292812898978678
0,Penicillins semisynthetic,0.8,-0.19999999999999996,0.35668167551753727,0.08321270129914815,0.32925885811542627,0.3292812898978678
0,Penicillins semisynthetic,0.9,-0.09999999999999998,0.33031321055290486,0.0031338575457997564,0.32925885811542627,0.3292812898978678
0,Penicillins semisynthetic,1.0,0.0,0.32928128989786776,0.0,0.32925885811542627,0.3292812898978678
0,Penicillins semisynthetic,1.1,0.10000000000000009,0.33162087381321126,0.007105122541487763,0.32925885811542627,0.3292812898978678
0,Penicillins semisynthetic,1.2,0.19999999999999996,0.33056862802546894,0.003909539251381267,0.32925885811542627,0.3292812898978678
0,Penicillins semisynthetic,1.3,0.30000000000000004,0.33289820252234925,0.01098426401816921,0.32925885811542627,0.3292812898978678
0,Penicillins semisynthetic,1.4,0.3999999999999999,0.3308391698803006,0.004731152453016918,0.32925885811542627,0.3292812898978678
0,Penicillins semisynthetic,1.5,0.5,0.325018162638962,-0.01294676433097075,0.32925885811542627,0.3292812898978678
0,Penicillins semisynthetic,1.6,0.6000000000000001,0.32111815563587365,-0.024790762525638943,0.32925885811542627,0.3292812898978678
0,Penicillins semisynthetic,1.7,0.7,0.3206318111093697,-0.026267750564208492,0.32925885811542627,0.3292812898978678
0,Penicillins semisynthetic,1.8,0.8,0.32165326558784124,-0.023165677929628092,0.32925885811542627,0.3292812898978678
0,Penicillins semisynthetic,1.9,0.8999999999999999,0.320446406139801,-0.026830810097977387,0.32925885811542627,0.3292812898978678
0,Penicillins semisynthetic,2.0,1.0,0.32065110904318284,-0.026209144337844714,0.32925885811542627,0.3292812898978678
0,Tetracyclines,0.0,-1.0,0.3818320658777426,0.15959235338325595,0.32925885811542627,0.3292812898978678
0,Tetracyclines,0.1,-0.9,0.3740459635180976,0.13594660551200577,0.32925885811542627,0.3292812898978678
0,Tetracyclines,0.2,-0.8,0.3648257011630267,0.10794543253940625,0.32925885811542627,0.3292812898978678
0,Tetracyclines,0.3,-0.7,0.3610780186402786,0.09656403117308354,0.32925885811542627,0.3292812898978678
0,Tetracyclines,0.4,-0.6,0.3595804407144943,0.09201601107073021,0.32925885811542627,0.3292812898978678
0,Tetracyclines,0.5,-0.5,0.3494139895121059,0.06114134095041557,0.32925885811542627,0.3292812898978678
0,Tetracyclines,0.6,-0.4,0.34266363108458225,0.040641061600752426,0.32925885811542627,0.3292812898978678
0,Tetracyclines,0.7,-0.30000000000000004,0.33550808500516377,0.018910260917731847,0.32925885811542627,0.3292812898978678
0,Tetracyclines,0.8,-0.19999999999999996,0.33579740536537317,0.01978890288460211,0.32925885811542627,0.3292812898978678
0,Tetracyclines,0.9,-0.09999999999999998,0.3355279684082092,0.018970645165654387,0.32925885811542627,0.3292812898978678
0,Tetracyclines,1.0,0.0,0.32928128989786776,0.0,0.32925885811542627,0.3292812898978678
0,Tetracyclines,1.1,0.10000000000000009,0.3305773283697978,0.003935961476377869,0.32925885811542627,0.3292812898978678
0,Tetracyclines,1.2,0.19999999999999996,0.32923832392833036,-0.00013048409021576557,0.32925885811542627,0.3292812898978678
0,Tetracyclines,1.3,0.30000000000000004,0.3282855530014625,-0.0030239704682707425,0.32925885811542627,0.3292812898978678
0,Tetracyclines,1.4,0.3999999999999999,0.3269265483747087,-0.007151154940778559,0.32925885811542627,0.3292812898978678
0,Tetracyclines,1.5,0.5,0.32891185151565056,-0.0011219537627897846,0.32925885811542627,0.3292812898978678
0,Tetracyclines,1.6,0.6000000000000001,0.3296399054198194,0.001089085632721254,0.32925885811542627,0.3292812898978678
0,Tetracyclines,1.7,0.7,0.3287256928579639,-0.0016873021849379555,0.32925885811542627,0.3292812898978678
0,Tetracyclines,1.8,0.8,0.3301144976800032,0.002530383012025794,0.32925885811542627,0.3292812898978678
0,Tetracyclines,1.9,0.8999999999999999,0.3296105568148185,0.0009999563505502795,0.32925885811542627,0.3292812898978678
0,Tetracyclines,2.0,1.0,0.33085080450047727,0.004766485830689948,0.32925885811542627,0.3292812898978678
